"Plot_ID","taxon","animal_species","plant_species","type","unit","RegTime","Treatment2","method","Treatment3"
"PR36","Lepidoptera","Cisthene_sp_870","Cecropia_spc","pollen_transport","pollen",9,"pasture regeneration early","Understory","regeneration early"
"OG45","Lepidoptera","Cisthene_sp_870","Fabaceae_spc","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG48","Lepidoptera","Cisthene_sp_870","Heisteria_concinna","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG49","Lepidoptera","Cisthene_sp_870","Heisteria_concinna","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CR18","Lepidoptera","Cisthene_sp_870","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"OG44","Lepidoptera","Cisthene_sp_870","Magnoliopsida_spc","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PR27","Lepidoptera","Cisthene_sp_870","Magnoliopsida_spc","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"PR36","Lepidoptera","Cisthene_sp_870","Magnoliopsida_spc","pollen_transport","pollen",9,"pasture regeneration early","Understory","regeneration early"
"CR10","Lepidoptera","Cisthene_sp_870","Marcgravia_umbellata","pollen_transport","pollen",24,"cacao regeneration late","Canopy","regeneration late"
"PA54","Lepidoptera","Cisthene_sp_870","Pouteria_caimito","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"CR10","Lepidoptera","Cisthene_sp_870","Sapotaceae_sp_JSA315_spc","pollen_transport","pollen",24,"cacao regeneration late","Canopy","regeneration late"
"PR21","Lepidoptera","Cisthene_sp_870","Sloanea_spc","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"OG52","Lepidoptera","Cloesia_nr_digna_1189","Allophylus_dodsonii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR21","Lepidoptera","Cloesia_nr_digna_1189","Cecropia_garciae","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"PR21","Lepidoptera","Cloesia_nr_digna_1189","Cecropia_insignis","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"PR33","Lepidoptera","Cloesia_nr_digna_1189","Cecropia_insignis","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PR33","Lepidoptera","Cloesia_nr_digna_1189","Cecropia_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG52","Lepidoptera","Cloesia_nr_digna_1189","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR21","Lepidoptera","Cloesia_nr_digna_1189","Cordia_alliodora","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"PR21","Lepidoptera","Cloesia_nr_digna_1189","Croton_tessmannii","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"CR04","Lepidoptera","Cloesia_nr_digna_1189","Garcinia_madruno","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"OG51","Lepidoptera","Cloesia_nr_digna_1189","Guarea_gentryi","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Cloesia_nr_digna_1189","Guarea_gentryi","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR33","Lepidoptera","Cloesia_nr_digna_1189","Guarea_gentryi","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG42","Lepidoptera","Cloesia_nr_digna_1189","Hieronyma_alchorneoides","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR04","Lepidoptera","Cloesia_nr_digna_1189","Hortia_brasiliana","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"CR04","Lepidoptera","Cloesia_nr_digna_1189","Lamiales_spc","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"OG42","Lepidoptera","Cloesia_nr_digna_1189","Loranthaceae_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG42","Lepidoptera","Cloesia_nr_digna_1189","Myriopus_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG48","Lepidoptera","Cloesia_nr_digna_1189","Palicourea_allenii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG51","Lepidoptera","Cloesia_nr_digna_1189","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG48","Lepidoptera","Cloesia_nr_digna_1189","Piper_hispidum","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR06","Lepidoptera","Cloesia_nr_digna_1189","Pouteria_torta","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"PR36","Lepidoptera","Correbidia_calopteridia_2004","Cecropia_insignis","pollen_transport","pollen",9,"pasture regeneration early","Understory","regeneration early"
"PR36","Lepidoptera","Correbidia_calopteridia_2004","Cestrum_schlechtendalii","pollen_transport","pollen",9,"pasture regeneration early","Understory","regeneration early"
"PR23","Lepidoptera","Correbidia_calopteridia_2004","Pouteria_caimito","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PR23","Lepidoptera","Correbidia_calopteridia_2004","Pouteria_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG37","Lepidoptera","Correbidia_germana_1274","Heliotropiaceae_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG37","Lepidoptera","Correbidia_germana_1274","Magnoliopsida_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR23","Lepidoptera","Correbidia_germana_1274","Pouteria_reticulata","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PR23","Lepidoptera","Correbidia_germana_1274","Pouteria_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG37","Lepidoptera","Correbidia_germana_1274","Souroubea_guianensis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Correbidia_sp_779","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG52","Lepidoptera","Correbidia_sp_779","Heisteria_concinna","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG52","Lepidoptera","Correbidia_sp_779","Souroubea_guianensis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG42","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Acalypha_diversifolia","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CA62","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Cecropia_insignis","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"CR08","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Cecropia_insignis","pollen_transport","pollen",27,"cacao regeneration late","Understory","regeneration late"
"OG42","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG47","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG28","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PR23","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Cecropia_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG43","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Combretum_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG42","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Fabaceae_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG28","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Guarea_macrophylla","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CA62","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Hieronyma_alchorneoides","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG42","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Hieronyma_alchorneoides","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR26","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Hieronyma_alchorneoides","pollen_transport","pollen",28,"pasture regeneration late","Understory","regeneration late"
"OG47","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Lucuma_domingensis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR26","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Matayba_sp.1","pollen_transport","pollen",28,"pasture regeneration late","Understory","regeneration late"
"CR02","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Pouteria_caimito","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"OG28","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Pouteria_caimito","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR23","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Pouteria_reticulata","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PA55","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Pouteria_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"CR08","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Sapium_glandulosum","pollen_transport","pollen",27,"cacao regeneration late","Understory","regeneration late"
"OG42","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Sloanea_spc","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CA62","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Stellaria_media","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG43","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Tapirira_guianensis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG28","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Tapirira_guianensis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG47","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Trema_micrantha","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR27","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Triplaris_cumingiana","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"PA55","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Vernonanthura_patens","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"OG28","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Vicia_sativa","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG28","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Vicia_villosa","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PR27","Lepidoptera","Cosmosoma_(cf)_nr_xanthostictum_793","Virola_aff._Reidii","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"CR14","Lepidoptera","Cosmosoma_klagesi_310","Acalypha_diversifolia","pollen_transport","pollen",38,"cacao regeneration late","Canopy","regeneration late"
"PR27","Lepidoptera","Cosmosoma_klagesi_310","Acalypha_diversifolia","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"CA60","Lepidoptera","Cosmosoma_klagesi_310","Cecropia_insignis","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG42","Lepidoptera","Cosmosoma_klagesi_310","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG48","Lepidoptera","Cosmosoma_klagesi_310","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG49","Lepidoptera","Cosmosoma_klagesi_310","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PR27","Lepidoptera","Cosmosoma_klagesi_310","Cecropia_insignis","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"PR31","Lepidoptera","Cosmosoma_klagesi_310","Cecropia_insignis","pollen_transport","pollen",16,"pasture regeneration late","Canopy","regeneration late"
"OG48","Lepidoptera","Cosmosoma_klagesi_310","Cecropia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR27","Lepidoptera","Cosmosoma_klagesi_310","Cecropia_spc","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"CR14","Lepidoptera","Cosmosoma_klagesi_310","Cestrum_schlechtendalii","pollen_transport","pollen",38,"cacao regeneration late","Canopy","regeneration late"
"OG50","Lepidoptera","Cosmosoma_klagesi_310","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Cosmosoma_klagesi_310","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PA58","Lepidoptera","Cosmosoma_klagesi_310","Cestrum_schlechtendalii","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PR34","Lepidoptera","Cosmosoma_klagesi_310","Cestrum_schlechtendalii","pollen_transport","pollen",38,"pasture regeneration late","Canopy","regeneration late"
"PR33","Lepidoptera","Cosmosoma_klagesi_310","Croton_lechleri","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG38","Lepidoptera","Cosmosoma_klagesi_310","Fimbristylis_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PA58","Lepidoptera","Cosmosoma_klagesi_310","Heliotropiaceae_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PR20","Lepidoptera","Cosmosoma_klagesi_310","Heliotropiaceae_spc","pollen_transport","pollen",4,"pasture regeneration early","Understory","regeneration early"
"OG50","Lepidoptera","Cosmosoma_klagesi_310","Heliotropium_arborescens","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR18","Lepidoptera","Cosmosoma_klagesi_310","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"PR33","Lepidoptera","Cosmosoma_klagesi_310","Isertia_laevis","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PR33","Lepidoptera","Cosmosoma_klagesi_310","Isertia_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG50","Lepidoptera","Cosmosoma_klagesi_310","Magnoliopsida_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG49","Lepidoptera","Cosmosoma_klagesi_310","Marcgravia_umbellata","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PR27","Lepidoptera","Cosmosoma_klagesi_310","Marcgravia_umbellata","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"OG51","Lepidoptera","Cosmosoma_klagesi_310","Matayba_sp.1","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR27","Lepidoptera","Cosmosoma_klagesi_310","Mikania_cordifolia","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"CA60","Lepidoptera","Cosmosoma_klagesi_310","Parkia_multijuga","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG51","Lepidoptera","Cosmosoma_klagesi_310","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Cosmosoma_klagesi_310","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR18","Lepidoptera","Cosmosoma_klagesi_310","Pouteria_lucumifolia","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"PR31","Lepidoptera","Cosmosoma_klagesi_310","Ruagea_glabra","pollen_transport","pollen",16,"pasture regeneration late","Canopy","regeneration late"
"CR18","Lepidoptera","Cosmosoma_klagesi_310","Sapotaceae_sp_JSA315_spc","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"CR04","Lepidoptera","Cosmosoma_klagesi_310","Sloanea_spc","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"OG42","Lepidoptera","Cosmosoma_klagesi_310","Sloanea_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CA60","Lepidoptera","Cosmosoma_klagesi_310","Stellaria_media","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG49","Lepidoptera","Cosmosoma_klagesi_310","Stellaria_media","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CR08","Lepidoptera","Cosmosoma_klagesi_310","Triplaris_cumingiana","pollen_transport","pollen",27,"cacao regeneration late","Understory","regeneration late"
"CA60","Lepidoptera","Cosmosoma_klagesi_310","Vernonanthura_patens","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG49","Lepidoptera","Cosmosoma_klagesi_310","Vernonanthura_patens","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PR31","Lepidoptera","Cosmosoma_klagesi_310","Vernonanthura_patens","pollen_transport","pollen",16,"pasture regeneration late","Canopy","regeneration late"
"OG38","Lepidoptera","Cosmosoma_klagesi_310","Vicia_sativa","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR14","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Cecropia_insignis","pollen_transport","pollen",38,"cacao regeneration late","Canopy","regeneration late"
"CR18","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Cecropia_insignis","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"OG43","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PR36","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Cecropia_insignis","pollen_transport","pollen",9,"pasture regeneration early","Understory","regeneration early"
"OG45","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Cecropia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR36","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Cestrum_schlechtendalii","pollen_transport","pollen",9,"pasture regeneration early","Understory","regeneration early"
"PR20","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Clusia_nemorosa","pollen_transport","pollen",4,"pasture regeneration early","Understory","regeneration early"
"OG45","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Coussapoa_villosa","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR04","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Heliotropiaceae_spc","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"PR20","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Heliotropiaceae_spc","pollen_transport","pollen",4,"pasture regeneration early","Understory","regeneration early"
"PR21","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Heliotropiaceae_spc","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"CR18","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"OG45","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Magnoliopsida_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR14","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Parkia_multijuga","pollen_transport","pollen",38,"cacao regeneration late","Canopy","regeneration late"
"CR18","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Parkia_multijuga","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"OG43","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG43","Lepidoptera","Cosmosoma_nr_angustimargo_2002","Sloanea_spc","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG45","Lepidoptera","Cosmosoma_parambae_787","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG47","Lepidoptera","Cosmosoma_parambae_787","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR31","Lepidoptera","Cosmosoma_parambae_787","Cecropia_insignis","pollen_transport","pollen",16,"pasture regeneration late","Canopy","regeneration late"
"PR33","Lepidoptera","Cosmosoma_parambae_787","Cecropia_insignis","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG45","Lepidoptera","Cosmosoma_parambae_787","Cecropia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR14","Lepidoptera","Cosmosoma_parambae_787","Cestrum_schlechtendalii","pollen_transport","pollen",38,"cacao regeneration late","Canopy","regeneration late"
"PA55","Lepidoptera","Cosmosoma_parambae_787","Cestrum_schlechtendalii","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"OG51","Lepidoptera","Cosmosoma_parambae_787","Euphorbiaceae_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR18","Lepidoptera","Cosmosoma_parambae_787","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"CR14","Lepidoptera","Cosmosoma_parambae_787","Marcgravia_umbellata","pollen_transport","pollen",38,"cacao regeneration late","Canopy","regeneration late"
"PR31","Lepidoptera","Cosmosoma_parambae_787","Parkia_multijuga","pollen_transport","pollen",16,"pasture regeneration late","Canopy","regeneration late"
"CR14","Lepidoptera","Cosmosoma_parambae_787","Ruagea_glabra","pollen_transport","pollen",38,"cacao regeneration late","Canopy","regeneration late"
"OG47","Lepidoptera","Cosmosoma_parambae_787","Triplaris_cumingiana","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG45","Lepidoptera","Cosmosoma_parambae_787","Vernonanthura_patens","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG47","Lepidoptera","Cosmosoma_parambae_787","Vernonanthura_patens","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR26","Lepidoptera","Cosmosoma_saron_1124","Cecropia_insignis","pollen_transport","pollen",28,"pasture regeneration late","Understory","regeneration late"
"OG42","Lepidoptera","Cosmosoma_saron_1124","Discophora_guianensis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR06","Lepidoptera","Cosmosoma_sp_786","Acalypha_diversifolia","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"CR06","Lepidoptera","Cosmosoma_sp_786","Cecropia_insignis","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"OG43","Lepidoptera","Cosmosoma_sp_792","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CR18","Lepidoptera","Cosmosoma_sp_792","Cecropia_spc","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"CR18","Lepidoptera","Cosmosoma_sp_792","Cestrum_schlechtendalii","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"OG42","Lepidoptera","Cosmosoma_sp_792","Hieronyma_alchorneoides","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG28","Lepidoptera","Cosmosoma_sp_792","Hieronyma_alchorneoides","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG28","Lepidoptera","Cosmosoma_sp_792","Magnoliopsida_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG43","Lepidoptera","Cosmosoma_sp_792","Tapirira_guianensis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PA53","Lepidoptera","Cratoplastis_diluta_gr_682","Cecropia_insignis","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PA53","Lepidoptera","Cratoplastis_diluta_gr_682","Cecropia_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"CR14","Lepidoptera","Cratoplastis_diluta_gr_682","Hortia_brasiliana","pollen_transport","pollen",38,"cacao regeneration late","Canopy","regeneration late"
"CR02","Lepidoptera","Cratoplastis_diluta_gr_682","Loranthaceae_spc","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"CA60","Lepidoptera","Cratoplastis_diluta_gr_682","Marcgravia_umbellata","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"PA55","Lepidoptera","Cratoplastis_diluta_gr_682","Meliaceae_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"CR02","Lepidoptera","Cratoplastis_diluta_gr_682","Passiflora_macrophylla","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"CR02","Lepidoptera","Cratoplastis_diluta_gr_682","Sorocea_jaramilloi","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"PA55","Lepidoptera","Cratoplastis_diluta_gr_682","Trichilia_pallida","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PA53","Lepidoptera","Cratoplastis_diluta_gr_682","Triplaris_cumingiana","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"CR18","Lepidoptera","Delphyre_nr_flaviceps_1268","Matayba_sp.1","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"CR18","Lepidoptera","Delphyre_nr_flaviceps_1268","Tournefortia_hirsutissima","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"OG51","Lepidoptera","Druceius_nr_gigantea_799","Cayaponia_amazonica","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG49","Lepidoptera","Druceius_nr_gigantea_799","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG52","Lepidoptera","Druceius_nr_gigantea_799","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR18","Lepidoptera","Druceius_nr_gigantea_799","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"OG52","Lepidoptera","Druceius_nr_gigantea_799","Hieronyma_alchorneoides","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Druceius_nr_gigantea_799","Magnoliopsida_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG49","Lepidoptera","Druceius_nr_gigantea_799","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG51","Lepidoptera","Druceius_nr_gigantea_799","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Druceius_nr_gigantea_799","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR26","Lepidoptera","Druceius_nr_gigantea_799","Parkia_multijuga","pollen_transport","pollen",28,"pasture regeneration late","Understory","regeneration late"
"OG49","Lepidoptera","Druceius_nr_gigantea_799","Plukenetia_lehmanniana","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CA59","Lepidoptera","Dycladia_sp_794","Acalypha_diversifolia","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"CA59","Lepidoptera","Dycladia_sp_794","Cecropia_insignis","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"CA59","Lepidoptera","Dycladia_sp_794","Triplaris_cumingiana","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"CR04","Lepidoptera","Dysschema_cf_leda_1361","Tournefortia_hirsutissima","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
